date_confirmation,city,province,country,latitude,longitude,country_new,Record Count
06.02.2020,Guiyang City,Guizhou,China,26.84311,106.7064,China,4
30.01.2020,Tangshan City,Hebei,China,39.72276,118.3354,China,4
26.01.2020,Lanzhou City,Gansu,China,36.351259999999996,103.6554,China,4
23.01.2020,null,Beijing,China,40.18535,116.4151,China,4
13.02.2020,Fuyang City,Anhui,China,32.9188,115.7036,China,4
27.01.2020,Qingdao City,Shandong,China,36.454840000000004,120.1436,China,4
09.02.2020,Weinan City,Shaanxi,China,34.955529999999996,109.8585,China,4
29.01.2020,Qujing City,Yunnan,China,25.70936,103.9368,China,4
05.02.2020,Xianyang City,Shaanxi,China,34.78867,108.3897,China,4
27.01.2020,Yuxi City,Yunnan,China,24.14295,102.2032,China,4
16.02.2020,null,Shandong,China,36.359190000000005,118.1603,China,4
30.01.2020,null,Ningxia,China,37.28727,106.1671,China,4
27.01.2020,Lijiang City,Yunnan,China,26.94233,100.5235,China,4
14.02.2020,Huai'an City,Jiangsu,China,33.357009999999995,118.9639,China,4
08.02.2020,Fuzhou City,Jiangxi,China,27.51128,116.4344,China,4
08.02.2020,Tangshan City,Hebei,China,39.72276,118.3354,China,4
08.02.2020,Huai'an City,Jiangsu,China,33.357009999999995,118.9639,China,4
05.02.2020,Bayannur City,Inner Mongolia,China,41.453509999999994,107.56700000000001,China,4
26.01.2020,Shangrao City,Jiangxi,China,28.77693,117.4692,China,4
04.02.2020,Huai'an City,Jiangsu,China,33.357009999999995,118.9639,China,4
25.01.2020,Xi'an City,Shaanxi,China,34.10727,108.7872,China,4
03.02.2020,Huai'an City,Jiangsu,China,33.357009999999995,118.9639,China,4
06.02.2020,null,Shandong,China,36.359190000000005,118.1603,China,4
27.01.2020,Ankang City,Shaanxi,China,32.761829999999996,108.9258,China,4
27.01.2020,Zhongxian County,Chongqing,China,30.338520000000003,107.9107,China,4
27.01.2020,Nantong City,Jiangsu,China,32.1975,121.0053,China,4
02.02.2020,Taizhou City,Jiangsu,China,32.57248,120.0575,China,4
29.01.2020,Kaizhou District,Chongqing,China,31.27337,108.3787,China,4
01.02.2020,Suzhou City,Jiangsu,China,31.378020000000003,120.6418,China,4
08.02.2020,Hebi City,Henan,China,35.72307,114.3093,China,4
05.02.2020,Handan City,Hebei,China,36.55381,114.5421,China,4
01.02.2020,Shenyang City,Liaoning,China,42.100120000000004,123.1391,China,4
06.02.2020,Handan City,Hebei,China,36.55381,114.5421,China,4
27.01.2020,Chengdu City,Sichuan,China,30.70291,103.8256,China,4
03.02.2020,Changzhou City,Jiangsu,China,31.62592,119.6369,China,4
29.01.2020,Baoding City,Hebei,China,39.02267,115.1701,China,4
30.01.2020,Wuxi County,Chongqing,China,31.5058,109.3486,China,4
27.01.2020,Shijiazhuang City,Hebei,China,38.13361,114.4384,China,4
04.02.2020,Jiaxing City,Zhejiang,China,30.63995,120.7547,China,4
25.01.2020,Shijiazhuang City,Hebei,China,38.13361,114.4384,China,4
27.01.2020,Sanming City,Fujian,China,26.300829999999998,117.3972,China,4
08.02.2020,Xuzhou City,Jiangsu,China,34.3568,117.5145,China,4
22.02.2020,Nagoya City,Aichi Prefecture,Japan,35.18333,136.9,Japan,4
30.01.2020,Anyang City,Henan,China,35.87894,114.3525,China,4
31.01.2020,Putian City,Fujian,China,25.45184,118.8892,China,4
17.02.2020,Xinyang City,Henan,China,32.08258,114.8834,China,4
22.02.2020,Sagamihara City,Kanagawa Prefecture,Japan,35.56667,139.3667,Japan,4
08.02.2020,Wuxi City,Jiangsu,China,31.52812,120.0767,China,4
02.02.2020,Wuxi City,Jiangsu,China,31.52812,120.0767,China,4
05.02.2020,Nanyang City,Henan,China,33.04534,112.2833,China,4
16.02.2020,Zhoukou City,Henan,China,33.723859999999995,114.8773,China,4
07.02.2020,Jinhua City,Zhejiang,China,29.117459999999998,119.9524,China,4
31.01.2020,Jiangbei District,Chongqing,China,29.62085,106.70700000000001,China,4
14.02.2020,Puyang City,Henan,China,35.80833,115.2794,China,4
03.02.2020,Jinhua City,Zhejiang,China,29.117459999999998,119.9524,China,4
02.02.2020,"Chengxiang District, Putian City",Fujian,China,25.41917,118.9257,China,4
25.01.2020,Nanjing City,Jiangsu,China,31.92997,118.8424,China,4
04.02.2020,Zhuzhou City,Hunan,China,27.12398,113.5158,China,4
31.01.2020,"Siming District, Xiamen City",Fujian,China,24.46555,118.1235,China,4
31.01.2020,Xiamen City,Fujian,China,24.67595,118.1138,China,4
27.01.2020,Luzhou City,Sichuan,China,28.44237,105.666,China,4
04.02.2020,Lu'an City,Anhui,China,31.75941,116.3151,China,4
29.01.2020,Jiamusi City,Heilongjiang,China,47.2681,132.2524,China,4
09.02.2020,Laibin City,Guangxi,China,23.857110000000002,109.4156,China,4
04.02.2020,Hengyang City,Hunan,China,26.796020000000002,112.5737,China,4
05.02.2020,Hengyang City,Hunan,China,26.796020000000002,112.5737,China,4
01.02.2020,Hengyang City,Hunan,China,26.796020000000002,112.5737,China,4
29.01.2020,Lu'an City,Anhui,China,31.75941,116.3151,China,4
31.01.2020,"Lianjiang County, Fuzhou City",Fujian,China,26.301940000000002,119.55,China,4
27.01.2020,Jinhua City,Zhejiang,China,29.117459999999998,119.9524,China,4
08.02.2020,Hechi City,Guangxi,China,24.64574,107.8409,China,4
08.02.2020,Laibin City,Guangxi,China,23.857110000000002,109.4156,China,4
26.01.2020,Fuzhou City,Fujian,China,26.05196,119.1789,China,4
01.02.2020,Panjin City,Liaoning,China,41.085770000000004,121.9994,China,4
26.01.2020,Nanning City,Guangxi,China,23.05898,108.4629,China,4
28.02.2020,null,Gyeonggi,South Korea,37.4929,127.1853,South Korea,4
07.02.2020,Hechi City,Guangxi,China,24.64574,107.8409,China,4
07.02.2020,Yueyang City,Hunan,China,29.0682,113.25399999999999,China,4
14.02.2020,Yueyang City,Hunan,China,29.0682,113.25399999999999,China,4
04.02.2020,Zhongshan City,Guangdong,China,22.52105,113.3859,China,4
25.02.2020,null,Kirkuk,Iraq,35.466667,44.316666999999995,Iraq,4
26.02.2020,Seoul,Seoul,South Korea,37.56667,126.9667,South Korea,4
28.01.2020,Jinzhong City,Shanxi,China,37.328829999999996,112.962,China,4
21.02.2020,Tehran,Tehran,Iran,35.689170000000004,51.38889,Iran,4
26.01.2020,Quanzhou City,Fujian,China,25.21145,118.2574,China,4
31.01.2020,Yiyang City,Hunan,China,28.576829999999998,111.9523,China,4
24.01.2020,Guilin City,Guangxi,China,25.35865,110.5145,China,4
29.01.2020,Liuzhou City,Guangxi,China,24.95009,109.37100000000001,China,4
12.02.2020,Fuyang City,Anhui,China,32.9188,115.7036,China,4
31.01.2020,Lu'an City,Anhui,China,31.75941,116.3151,China,4
27.01.2020,Chenzhou City,Hunan,China,25.81815,113.1376,China,4
26.01.2020,Yiyang City,Hunan,China,28.576829999999998,111.9523,China,4
10.02.2020,Nanning City,Guangxi,China,23.05898,108.4629,China,4
05.02.2020,Wuhu City,Anhui,China,31.14997,118.1285,China,3
03.02.2020,Meizhou City,Guangdong,China,24.20478,116.0807,China,3
01.02.2020,Huaihua City,Hunan,China,27.55503,110.0777,China,3
24.01.2020,Loudi City,Hunan,China,27.73964,111.6133,China,3
05.02.2020,Dongguan City,Guangdong,China,22.93336,113.8738,China,3
13.02.2020,Qiqihar City,Heilongjiang,China,47.708940000000005,124.5514,China,3
24.01.2020,Yangjiang City,Guangdong,China,22.037689999999998,111.7726,China,3
27.01.2020,Anqing City,Anhui,China,30.61122,116.5956,China,3
27.01.2020,Huangshan City,Anhui,China,29.90755,118.0713,China,3
27.01.2020,Huizhou City,Guangdong,China,23.24435,114.4983,China,3
04.02.2020,Zhanjiang City,Guangdong,China,21.10003,110.1654,China,3
07.02.2020,Foshan City,Guangdong,China,23.0131,112.9444,China,3
26.01.2020,Tongling City,Anhui,China,30.944670000000002,117.8965,China,3
27.01.2020,Shantou City,Guangdong,China,23.334329999999998,116.5856,China,3
06.02.2020,Shantou City,Guangdong,China,23.334329999999998,116.5856,China,3
02.02.2020,Shantou City,Guangdong,China,23.334329999999998,116.5856,China,3
07.02.2020,Shantou City,Guangdong,China,23.334329999999998,116.5856,China,3
05.02.2020,Huaibei City,Anhui,China,33.72722,116.7424,China,3
04.02.2020,Huaibei City,Anhui,China,33.72722,116.7424,China,3
20.01.2020,Zhuhai City,Guangdong,China,22.16925,113.361,China,3
04.02.2020,Foshan City,Guangdong,China,23.0131,112.9444,China,3
29.01.2020,Foshan City,Guangdong,China,23.0131,112.9444,China,3
03.02.2020,Liaoyuan City,Jilin,China,42.81178,125.3049,China,3
27.01.2020,Ma'anshan City,Anhui,China,31.62885,118.35600000000001,China,3
26.01.2020,Ma'anshan City,Anhui,China,31.62885,118.35600000000001,China,3
07.02.2020,Jiangmen City,Guangdong,China,22.28417,112.6714,China,3
15.02.2020,Guangzhou City,Guangdong,China,23.349829999999997,113.5364,China,3
26.01.2020,Zhanjiang City,Guangdong,China,21.10003,110.1654,China,3
02.02.2020,"Tiexi District, Siping City",Jilin,China,43.185390000000005,124.3406,China,3
03.02.2020,Siping City,Jilin,China,43.57227,124.4702,China,3
26.01.2020,Zhaoqing City,Guangdong,China,23.54164,112.2026,China,3
26.01.2020,Xiangxi Prefecture,Hunan,China,28.6973,109.7267,China,3
29.01.2020,Maoming City,Guangdong,China,22.01601,110.9509,China,3
13.02.2020,Bengbu City,Anhui,China,33.10901,117.32600000000001,China,3
01.02.2020,Loudi City,Hunan,China,27.73964,111.6133,China,3
31.01.2020,Huizhou City,Guangdong,China,23.24435,114.4983,China,3
22.01.2020,"Hecheng District, Huaihua City",Hunan,China,27.641059999999996,109.9751,China,3
03.02.2020,Huaihua City,Hunan,China,27.55503,110.0777,China,3
27.01.2020,Bengbu City,Anhui,China,33.10901,117.32600000000001,China,3
29.01.2020,Huangshan City,Anhui,China,29.90755,118.0713,China,3
27.01.2020,Yongzhou City,Hunan,China,25.779320000000002,111.7296,China,3
26.01.2020,Wuhu City,Anhui,China,31.14997,118.1285,China,3
29.01.2020,Langfang City,Hebei,China,39.25678,116.6264,China,3
03.02.2020,Qingyuan City,Guangdong,China,24.31602,112.8749,China,3
27.02.2020,Vastra Gotaland,null,Sweden,58.217025,11.733398,null,3
02.02.2020,"Chaoyang District, Changchun City",Jilin,China,43.63143,125.2753,China,3
07.02.2020,Dongguan City,Guangdong,China,22.93336,113.8738,China,3
29.01.2020,Fengtai District,Beijing,China,39.8306,116.2499,China,3
01.02.2020,"Jingyue District, Nanguan District, Changchun City",Jilin,China,43.830236799999994,125.42543629999999,China,3
13.02.2020,Dongguan City,Guangdong,China,22.93336,113.8738,China,3
13.02.2020,Daqing City,Heilongjiang,China,46.35607,124.699,China,3
31.01.2020,Chaozhou City,Guangdong,China,23.79656,116.7739,China,3
06.02.2020,Changchun City,Jilin,China,44.38803,125.76899999999999,China,3
25.01.2020,Yueyang City,Hunan,China,29.0682,113.25399999999999,China,3
24.01.2020,Yueyang City,Hunan,China,29.0682,113.25399999999999,China,3
31.01.2020,Changchun City,Jilin,China,44.38803,125.76899999999999,China,3
08.02.2020,Nanning City,Guangxi,China,23.05898,108.4629,China,3
07.02.2020,Shaoyang City,Hunan,China,26.91525,110.8759,China,3
27.01.2020,Cangzhou City,Hebei,China,38.26855,116.7593,China,3
03.02.2020,Hengyang City,Hunan,China,26.796020000000002,112.5737,China,3
31.01.2020,Hefei City,Anhui,China,31.79444,117.3428,China,3
29.01.2020,Hefei City,Anhui,China,31.79444,117.3428,China,3
30.01.2020,Yubei District,Chongqing,China,29.81392,106.7437,China,3
29.01.2020,Binzhou City,Shandong,China,37.502109999999995,117.82700000000001,China,3
04.02.2020,Lianyungang City,Jiangsu,China,34.534,119.1325,China,3
26.01.2020,Hengyang City,Hunan,China,26.796020000000002,112.5737,China,3
07.02.2020,Xiangtan City,Hunan,China,27.73204,112.6022,China,3
01.02.2020,Xiangtan City,Hunan,China,27.73204,112.6022,China,3
31.01.2020,Xiangtan City,Hunan,China,27.73204,112.6022,China,3
29.01.2020,Xiangtan City,Hunan,China,27.73204,112.6022,China,3
06.02.2020,Guang'an City,Sichuan,China,30.42717,106.6635,China,3
04.02.2020,Yichun City,Jiangxi,China,28.30755,114.9732,China,3
01.02.2020,Zhuzhou City,Hunan,China,27.12398,113.5158,China,3
31.01.2020,Guilin City,Guangxi,China,25.35865,110.5145,China,3
27.01.2020,Jinzhong City,Shanxi,China,37.328829999999996,112.962,China,3
25.01.2020,Fuyang City,Anhui,China,32.9188,115.7036,China,3
30.01.2020,Seoul,Seoul,South Korea,37.56667,126.9667,South Korea,3
28.01.2020,Xicheng District,Beijing,China,39.91093,116.3591,China,3
22.02.2020,Seoul,Seoul,South Korea,37.56667,126.9667,South Korea,3
03.02.2020,Tieling City,Liaoning,China,42.64676,124.1707,China,3
28.02.2020,null,South Gyeongsang,South Korea,35.30105,128.2776,South Korea,3
26.01.2020,Hong Kong,Hong Kong,China,22.38074,114.1324,China,3
30.01.2020,null,Hunan,China,27.63327,111.7063,China,3
22.02.2020,null,Gwangju,South Korea,35.13445,126.8551,South Korea,3
08.02.2020,Zhumadian City,Henan,China,32.92419,114.1505,China,3
06.02.2020,Panjin City,Liaoning,China,41.085770000000004,121.9994,China,3
23.02.2020,null,Busan,South Korea,35.20261,129.0816,South Korea,3
08.02.2020,"Cangshan District, Fuzhou City",Fujian,China,26.017120000000002,119.324,China,3
17.02.2020,National Centre for Infectious Diseases,null,Singapore,1.322098,103.8472,Singapore,3
05.02.2020,Jinhua City,Zhejiang,China,29.117459999999998,119.9524,China,3
29.01.2020,Shangrao City,Jiangxi,China,28.77693,117.4692,China,3
08.02.2020,Sanya City,Hainan,China,18.39084,109.4197,China,3
05.02.2020,Shaoxing City,Zhejiang,China,29.7353,120.63600000000001,China,3
29.01.2020,"Shengzhou City, Shaoxing City",Zhejiang,China,29.58788,120.7506,China,3
26.02.2020,Bamrasnaradura Hospital,Nonthaburi,Thailand,13.8538,100.5228,Thailand,3
16.02.2020,Nanyang City,Henan,China,33.04534,112.2833,China,3
08.02.2020,Baoding City,Hebei,China,39.02267,115.1701,China,3
29.01.2020,null,null,Malaysia,3.797529,109.7073,Malaysia,3
31.01.2020,Nanjing City,Jiangsu,China,31.92997,118.8424,China,3
14.02.2020,Wenzhou City,Zhejiang,China,27.905379999999997,120.4404,China,3
27.01.2020,"Licheng District, Putian City",Fujian,China,25.39559,119.0789,China,3
07.02.2020,Luohe City,Henan,China,33.65542,113.8999,China,3
16.02.2020,Wanzhou District,Chongqing,China,30.706120000000002,108.4023,China,3
28.01.2020,Starnberg,Bavaria,Germany,47.99722,11.34056,Germany,3
05.02.2020,Jiaxing City,Zhejiang,China,30.63995,120.7547,China,3
23.01.2020,Jiaxing City,Zhejiang,China,30.63995,120.7547,China,3
26.02.2020,null,Chiba Prefecture,Japan,35.511509999999994,140.1992,null,3
25.01.2020,Wanning City,Hainan,China,18.83795,110.2876,China,3
26.02.2020,null,Tokyo,Japan,35.71145,139.4468,Japan,3
26.01.2020,Dandong City,Liaoning,China,40.54612,124.4043,China,3
29.01.2020,Qijiang District,Chongqing,China,28.88242,106.7179,China,3
27.02.2020,Okhotsk,Hokkaido,Japan,44.026559000000006,144.260889,Japan,3
01.02.2020,Fengjie County,Chongqing,China,30.955209999999997,109.3445,China,3
18.02.2020,"Yuasa (Saiseikai Arida Hospital), Arida District",Wakayama Prefecture,Japan,34.0458974,135.1909542,Japan,3
18.02.2020,null,Tokyo,Japan,35.71145,139.4468,Japan,3
14.02.2020,null,Tokyo,Japan,35.71145,139.4468,Japan,3
04.02.2020,"Tumed Right Banner, Baotou City",Inner Mongolia,China,40.52088,110.6803,China,3
03.02.2020,Benxi City,Liaoning,China,41.22937,124.5703,China,3
05.02.2020,Xingtai City,Hebei,China,37.21327,114.8155,China,3
02.02.2020,Tongliang District,Chongqing,China,29.814559999999997,106.0291,China,3
27.02.2020,null,Hokkaido,Japan,43.402,142.5571,Japan,3
07.02.2020,Anyang City,Henan,China,35.87894,114.3525,China,3
03.02.2020,Beijing,Beijing,China,40.18535,116.4151,China,3
06.02.2020,Anyang City,Henan,China,35.87894,114.3525,China,3
05.02.2020,Chifeng City,Inner Mongolia,China,43.226259999999996,118.8826,China,3
05.02.2020,Fengdu County,Chongqing,China,29.88972,107.823,China,3
30.01.2020,Dianjiang County,Chongqing,China,30.259759999999996,107.4326,China,3
27.01.2020,Pingdingshan City,Henan,China,33.796859999999995,113.0108,China,3
16.02.2020,Zhengzhou City,Henan,China,34.62931,113.46799999999999,China,3
29.01.2020,Xingtai City,Hebei,China,37.21327,114.8155,China,3
25.02.2020,null,Sicily,Italy,37.591229999999996,14.14579,Italy,3
13.02.2020,Hangzhou City,Zhejiang,China,29.901659999999996,119.4715,China,3
17.02.2020,Zhengzhou City,Henan,China,34.62931,113.46799999999999,China,3
08.02.2020,Hangzhou City,Zhejiang,China,29.901659999999996,119.4715,China,3
05.02.2020,Hong Kong,Hong Kong,China,22.38074,114.1324,China,3
25.01.2020,Hong Kong,Hong Kong,China,22.38074,114.1324,China,3
06.02.2020,Hong Kong,Hong Kong,China,22.38074,114.1324,China,3
06.02.2020,Urumqi City,Xinjiang,China,43.73043,87.78531,China,3
26.01.2020,Mianyang City,Sichuan,China,31.8534,104.7008,China,3
01.02.2020,Tacheng Prefecture,Xinjiang,China,45.65789,84.78366,China,3
03.02.2020,Handan City,Hebei,China,36.55381,114.5421,China,3
03.02.2020,Neijiang City,Sichuan,China,29.6418,104.9131,China,3
04.02.2020,Suzhou City,Jiangsu,China,31.378020000000003,120.6418,China,3
13.02.2020,"Tongxin County, Wuzhong City",Ningxia,China,37.07805,106.1527,China,3
05.02.2020,Shijiazhuang City,Hebei,China,38.13361,114.4384,China,3
13.02.2020,Xinyu City,Jiangxi,China,27.84546,114.8515,China,3
04.02.2020,Linyi City,Shandong,China,35.31235,118.2809,China,3
03.02.2020,null,Ningxia,China,37.28727,106.1671,China,3
02.02.2020,Xining City,Qinghai,China,36.82615,101.4437,China,3
26.01.2020,Xining City,Qinghai,China,36.82615,101.4437,China,3
30.01.2020,null,Guizhou,China,26.829420000000002,106.8782,China,3
29.01.2020,Yingtan City,Jiangxi,China,28.224659999999997,117.1077,China,3
08.02.2020,Gannan Prefecture,Gansu,China,34.33256,102.7657,China,3
04.02.2020,Nantong City,Jiangsu,China,32.1975,121.0053,China,3
03.02.2020,"Nanming District, Guiyang City",Guizhou,China,26.54928,106.7187,China,3
07.02.2020,"Longxi County, Dingxi City",Gansu,China,35.10665,104.6236,China,3
27.01.2020,Taizhou City,Jiangsu,China,32.57248,120.0575,China,3
31.01.2020,Zunyi City,Guizhou,China,28.171429999999997,107.0848,China,3
03.02.2020,Nantong City,Jiangsu,China,32.1975,121.0053,China,3
28.01.2020,Zaozhuang City,Shandong,China,34.916509999999995,117.3919,China,3
31.01.2020,Lanzhou City,Gansu,China,36.351259999999996,103.6554,China,3
05.02.2020,Hulunbuir City,Inner Mongolia,China,49.71785,121.2179,China,3
29.01.2020,Yangzhou City,Jiangsu,China,32.73976,119.4729,China,3
23.01.2020,Qingdao City,Shandong,China,36.454840000000004,120.1436,China,3
27.01.2020,"Shizhong District, Jinan City",Shandong,China,36.5767,116.9669,China,3
10.02.2020,Kunming City,Yunnan,China,25.39236,102.8739,China,3
04.02.2020,"Lixia District, Jinan City",Shandong,China,36.65325,117.0907,China,3
07.02.2020,Lianyungang City,Jiangsu,China,34.534,119.1325,China,3
05.02.2020,Ulanqab City,Inner Mongolia,China,41.7009,112.4382,China,3
13.02.2020,Shangrao City,Jiangxi,China,28.77693,117.4692,China,3
01.02.2020,Yuxi City,Yunnan,China,24.14295,102.2032,China,3
15.02.2020,Huai'an City,Jiangsu,China,33.357009999999995,118.9639,China,3
04.02.2020,Taizhou City,Jiangsu,China,32.57248,120.0575,China,3
06.02.2020,Dali Prefecture,Yunnan,China,25.73038,100.037,China,3
02.02.2020,Xi'an City,Shaanxi,China,34.10727,108.7872,China,3
28.01.2020,Xi'an City,Shaanxi,China,34.10727,108.7872,China,3
28.01.2020,Shangrao City,Jiangxi,China,28.77693,117.4692,China,3
31.01.2020,Handan City,Hebei,China,36.55381,114.5421,China,3
06.02.2020,Huai'an City,Jiangsu,China,33.357009999999995,118.9639,China,3
07.02.2020,Fuzhou City,Jiangxi,China,27.51128,116.4344,China,3
29.01.2020,Xi'an City,Shaanxi,China,34.10727,108.7872,China,3
05.02.2020,"Xincheng District, Xi'an City",Shaanxi,China,34.27348,108.9863,China,3
07.02.2020,Huai'an City,Jiangsu,China,33.357009999999995,118.9639,China,3
30.01.2020,Pu'er City,Yunnan,China,23.19205,100.7214,China,3
08.02.2020,Zhaotong City,Yunnan,China,27.65652,104.0039,China,3
03.02.2020,Lianyungang City,Jiangsu,China,34.534,119.1325,China,3
28.01.2020,Baoji City,Shaanxi,China,34.38244,107.2001,China,3
24.01.2020,Fuzhou City,Jiangxi,China,27.51128,116.4344,China,3
27.01.2020,Mianyang City,Sichuan,China,31.8534,104.7008,China,3
13.02.2020,Lianyungang City,Jiangsu,China,34.534,119.1325,China,3
26.01.2020,Jinan City,Shandong,China,36.734140000000004,117.0851,China,3
02.02.2020,Jinan City,Shandong,China,36.734140000000004,117.0851,China,3
01.02.2020,Tangshan City,Hebei,China,39.72276,118.3354,China,3
04.02.2020,Jinan City,Shandong,China,36.734140000000004,117.0851,China,3
05.02.2020,Kunming City,Yunnan,China,25.39236,102.8739,China,3
06.02.2020,Kunming City,Yunnan,China,25.39236,102.8739,China,3
05.02.2020,Hanzhong City,Shaanxi,China,33.0928,107.1014,China,3
29.01.2020,Kunming City,Yunnan,China,25.39236,102.8739,China,3
05.02.2020,Weinan City,Shaanxi,China,34.955529999999996,109.8585,China,3
26.01.2020,Qingdao City,Shandong,China,36.454840000000004,120.1436,China,3
29.01.2020,Lianyungang City,Jiangsu,China,34.534,119.1325,China,3
27.01.2020,Qiannan Prefecture,Guizhou,China,26.0176,107.2502,China,3
28.01.2020,Lanzhou City,Gansu,China,36.351259999999996,103.6554,China,3
29.01.2020,Zaozhuang City,Shandong,China,34.916509999999995,117.3919,China,3
27.01.2020,Dezhou City,Shandong,China,37.24178,116.6525,China,3
02.02.2020,"Daozhen County, Zunyi City",Guizhou,China,28.93119,107.6062,China,3
14.02.2020,"Siduju, Siduzhen, Huichuan District, Zunyi City",Guizhou,China,27.913562699999996,106.9365138,China,3
04.02.2020,Jining City,Shandong,China,35.37464,116.7332,China,3
05.02.2020,Guiyang City,Guizhou,China,26.84311,106.7064,China,3
31.01.2020,Guiyang City,Guizhou,China,26.84311,106.7064,China,3
29.01.2020,Nantong City,Jiangsu,China,32.1975,121.0053,China,3
27.01.2020,Ganzi Prefecture,Sichuan,China,30.945059999999998,100.01,China,3
14.02.2020,Xinyu City,Jiangxi,China,27.84546,114.8515,China,3
04.02.2020,Bazhong City,Sichuan,China,32.01936,107.038,China,3
06.02.2020,null,Ningxia,China,37.28727,106.1671,China,3
06.02.2020,Dazhou City,Sichuan,China,31.370140000000003,107.6465,China,3
27.01.2020,Yinchuan City,Ningxia,China,38.2349,106.3496,China,3
03.02.2020,Guang'an City,Sichuan,China,30.42717,106.6635,China,3
07.02.2020,Suzhou City,Jiangsu,China,31.378020000000003,120.6418,China,3
05.02.2020,Changzhou City,Jiangsu,China,31.62592,119.6369,China,3
08.02.2020,Suzhou City,Jiangsu,China,31.378020000000003,120.6418,China,3
31.01.2020,null,Xinjiang,China,41.376290000000004,85.28061,China,3
05.02.2020,Urumqi City,Xinjiang,China,43.73043,87.78531,China,3
17.02.2020,Nanchong City,Sichuan,China,31.197029999999998,106.2033,China,3
29.01.2020,Dezhou City,Shandong,China,37.24178,116.6525,China,3
08.02.2020,Jiujiang City,Jiangxi,China,29.3255,115.4418,China,3
06.02.2020,Jiujiang City,Jiangxi,China,29.3255,115.4418,China,3
27.01.2020,Neijiang City,Sichuan,China,29.6418,104.9131,China,3
02.02.2020,Shijiazhuang City,Hebei,China,38.13361,114.4384,China,3
08.02.2020,Deyang City,Sichuan,China,31.13417,104.4301,China,3
14.02.2020,null,Beijing,China,40.18535,116.4151,China,3
05.02.2020,Benxi City,Liaoning,China,41.22937,124.5703,China,3
08.02.2020,Luzhou City,Sichuan,China,28.44237,105.666,China,3
01.02.2020,null,null,Japan,37.84798,138.1427,Japan,3
17.02.2020,Panzhihua City,Sichuan,China,26.808459999999997,101.7307,China,3
02.02.2020,Pingxiang City,Jiangxi,China,27.51356,113.9029,China,3
16.02.2020,Changzhou City,Jiangsu,China,31.62592,119.6369,China,3
15.02.2020,Changzhou City,Jiangsu,China,31.62592,119.6369,China,3
26.01.2020,Dezhou City,Shandong,China,37.24178,116.6525,China,3
27.01.2020,Shizhu County,Chongqing,China,30.094279999999998,108.2932,China,3
25.01.2020,Shizhu County,Chongqing,China,30.094279999999998,108.2932,China,3
02.02.2020,Chenzhou City,Hunan,China,25.81815,113.1376,China,3
08.02.2020,Kaifeng City,Henan,China,34.6068,114.5375,China,3
27.01.2020,Changzhou City,Jiangsu,China,31.62592,119.6369,China,3
30.01.2020,Yunyang County,Chongqing,China,31.03847,108.8523,China,3
26.01.2020,Yunyang County,Chongqing,China,31.03847,108.8523,China,3
01.02.2020,Dalian City,Liaoning,China,39.59944,122.2224,China,3
02.02.2020,Zhongxian County,Chongqing,China,30.338520000000003,107.9107,China,3
06.02.2020,Luoyang City,Henan,China,34.2936,112.0323,China,3
03.02.2020,Xuzhou City,Jiangsu,China,34.3568,117.5145,China,3
27.01.2020,Dianjiang County,Chongqing,China,30.259759999999996,107.4326,China,3
29.01.2020,Pingdingshan City,Henan,China,33.796859999999995,113.0108,China,3
07.02.2020,Xuzhou City,Jiangsu,China,34.3568,117.5145,China,3
30.01.2020,Kaizhou District,Chongqing,China,31.27337,108.3787,China,3
26.01.2020,Anyang City,Henan,China,35.87894,114.3525,China,3
31.01.2020,Xingtai City,Hebei,China,37.21327,114.8155,China,3
05.02.2020,Tongnan District,Chongqing,China,30.14745,105.8098,China,3
08.02.2020,Yokohama Port,Kanagawa Prefecture,Japan,35.45085,139.6651,Japan,3
31.01.2020,Xuzhou City,Jiangsu,China,34.3568,117.5145,China,3
27.01.2020,Sanya City,Hainan,China,18.39084,109.4197,China,3
07.02.2020,National Centre for Infectious Diseases,null,Singapore,1.322098,103.8472,Singapore,3
07.02.2020,Wuxi City,Jiangsu,China,31.52812,120.0767,China,3
31.01.2020,"Xiangcheng District, Zhangzhou City",Fujian,China,24.601029999999998,117.6105,China,3
21.02.2020,null,Tokyo,Japan,35.71145,139.4468,Japan,3
31.01.2020,Zhangzhou City,Fujian,China,24.37045,117.4428,China,3
06.02.2020,Wuxi City,Jiangsu,China,31.52812,120.0767,China,3
03.02.2020,"Kundoulun District, Baotou City",Inner Mongolia,China,40.63648,109.8294,China,3
30.01.2020,"Nan'an City, Quanzhou City",Fujian,China,25.01462,118.3777,China,3
04.02.2020,Jiaozuo City,Henan,China,35.11887,113.1311,China,3
15.02.2020,Yuasa-cho,Wakayama Prefecture,Japan,34.0351325,135.1498905,Japan,3
13.02.2020,Nan'an District,Chongqing,China,29.540340000000004,106.6592,China,3
25.02.2020,null,Busan,South Korea,35.20261,129.0816,South Korea,3
15.02.2020,Wenzhou City,Zhejiang,China,27.905379999999997,120.4404,China,3
30.01.2020,Jiulongpo District,Chongqing,China,29.431890000000003,106.3625,China,3
27.01.2020,Jiaxing City,Zhejiang,China,30.63995,120.7547,China,3
02.02.2020,Jiangbei District,Chongqing,China,29.62085,106.70700000000001,China,3
25.01.2020,Dadukou District,Chongqing,China,29.41508,106.4452,China,3
26.01.2020,Luohe City,Henan,China,33.65542,113.8999,China,3
